274.0543086391235	-273.90378374670047	209.57603419946187	283.34949508152306	-311.9654526066781	211.26993439236733	240.92394330260666	-252.98799975291996	211.26993439236733
275.2540184544207	-273.26843773037206	209.1470897209524	284.7647687404735	-311.0835158793767	210.85496071180643	241.2356311727615	-254.17988446247472	210.46154422152495
276.6638438675821	-272.4471108219004	208.49368054322076	286.5862954667704	-309.92150723177565	210.2327258056417	242.04662099625511	-254.94002250029004	209.47319553731785
278.2366032866982	-271.44453256878137	207.5931186190888	288.77727810624725	-308.5151488245312	209.39727157054426	243.29676304337175	-255.09485020224355	208.29085308787458
279.93545933552446	-270.27897967718013	206.45422750656556	291.2773097319583	-306.91649675237244	208.35817900902987	244.90937839886368	-254.54578912239705	206.91317016006982
281.69624004079367	-268.98099218356623	205.09996827104203	293.98978605811834	-305.20144077000435	207.1246826716236	246.8400869199191	-253.10187019133633	205.33172732013622
283.46792680276275	-267.5888490146096	203.56864977947245	296.80526241169673	-303.4307777338767	205.7509729495835	249.14197427231696	-250.58826792982723	203.58029187933758
285.20471169387616	-266.14364211701104	201.91216257735968	299.6083123821752	-301.66021598058023	204.29749346467787	251.98938128749393	-246.87513866300026	201.69505459969946
286.86471149605444	-264.6885941544482	200.18394553044993	302.31775786841956	-299.9370483353357	202.84572129202883	255.7656941678873	-241.86360751447154	199.7297202110681
288.42859149909856	-263.26448385950454	198.429443708958	304.87305248728796	-298.30430641399494	201.4659666858288	259.3596665639411	-237.5341625642354	197.81454307655798
289.89495188383904	-261.8918426475909	196.69042748056194	307.2333900189896	-296.79394455437614	200.19528025266777	263.12213167981656	-233.36531597055458	195.97242922177404
291.303352842765	-260.5807571098586	194.99718765383943	309.403755719288	-295.4172683595995	199.02726817575544	266.9093591287859	-229.5682286251394	194.21950068228625
292.72198084827585	-259.3195891122103	193.35153099001934	311.44335364704176	-294.14518971408984	197.9193443537438	270.6833446832838	-226.18626708516837	192.53995036107955
294.2750624043865	-258.05747554874176	191.72698379985962	313.4972843857209	-292.90003447758573	196.7900692124769	274.75801666841477	-223.02352020423183	190.81076157573017
295.9407751914921	-256.8857879039547	190.24547881985944	315.49771802570353	-291.75528145182466	195.57055279623623	278.60683789895995	-220.48913585557915	189.008408180208
297.76321040585987	-255.84172824549637	188.989231975148	317.48498882429186	-290.7104728601886	194.19847257544	281.9804171462917	-218.70364521551687	187.09706168519813
299.7944462104552	-254.9759833637026	188.03340222202385	319.4869933765925	-289.7477333459305	192.60524873170058	284.5937654906368	-217.85758298152052	185.04401266103946
301.7404978256122	-253.98475685610254	186.94362622551512	321.52705946930837	-288.8460702509705	190.74933778095004	287.99395500853046	-216.3822151081731	182.6559638773906
303.6934458038059	-253.01633082386223	185.86660568287726	323.62470945200124	-287.9782906327716	188.61408081508876	291.5754679275758	-214.99516628378865	179.97693819619886
305.6123238482091	-252.09474185954292	184.75228014344668	325.79879655346696	-287.10866638597486	186.2086513652627	295.36498313387114	-213.74495086896547	177.01437684721571
307.4556933051905	-251.25925236755472	183.54104849103507	328.0497114023787	-286.2011591310252	183.5432806148017	299.33124568501677	-212.73865464341443	173.78362380627493
309.38156196053853	-250.4694043131184	182.5308082701133	330.37830730565577	-285.2100231867009	180.6661912893652	303.1929741963117	-212.17263726493792	170.43495251560077
311.31131580449625	-249.7249584876269	181.60378273087417	332.6951949899269	-284.2796852924984	177.68374763247948	306.91720052050607	-211.84973542315996	167.01524827956888
313.2363997720188	-249.02381275835847	180.76093812440408	335.05469566140437	-283.14477373545844	174.5573085679892	310.7088332881836	-211.92354324248382	163.5579022670318
315.15323645325566	-248.36578604651714	180.00433285341734	337.4018713283116	-281.9119152806248	171.44278179696343	314.4290631137026	-212.29578598953617	160.20343979903853
317.05613883418846	-247.7469686663242	179.33656262479172	339.65558302934363	-280.7175847219273	168.42359188704302	317.8927364986138	-212.8558830529272	157.00269640316847
318.9449497930051	-247.16105793105936	178.75047618960025	341.86328797519457	-279.3029114933164	165.47042824686181	321.2339953088879	-213.74462112915307	153.99546314370127
320.8171039788289	-246.6046562496743	178.23013828036355	343.98808835398927	-277.7006864728881	162.62183471509786	324.4377144695177	-214.90761910978733	151.21781203900144
322.68194103520557	-246.0749310622511	177.75997981317744	346.02168854831774	-275.9051482054654	159.88239284707566	327.505532596639	-216.32155179894733	148.67969144837352
324.5266728283487	-245.56275613339972	177.31578705765202	347.9511268658892	-273.9493386749096	157.23055039049893	330.45684025891916	-217.92553537086968	146.3490792880661
326.3623629228356	-245.06146442539483	176.8974818190764	349.7478279492088	-271.8586447626936	154.66477397590256	333.28225089483675	-219.69071005585795	144.22177035406102
328.19307707267205	-244.57090765019046	176.48872335531138	351.4110905513796	-269.6749733903864	152.19109646297034	335.99039054200273	-221.56402890409893	142.29003372824272
