244.61175799582102	135.49869316312413	149.65174664768102	222.21481284879897	145.8041395980063	179.90527517906696	268.3680747214564	128.9060613842185	179.90527517906696
244.13958632988277	134.1438390809	149.4214351597004	220.38119447805576	143.14687668647431	178.8534299423069	269.6145865932427	125.58384587034189	177.5196390918512
243.52537837653256	132.45899163431537	149.10492447365314	218.24040199656744	139.53029216589633	177.5668095431456	270.48359045579843	121.70970976103644	174.73927572642427
242.78633487619007	130.50818655079487	148.71394330650006	215.83514239296235	135.2994491319582	176.06544551024209	271.20264448091376	117.5889300658034	171.58387567444655
241.95774978195186	128.36416493537507	148.29605966035336	213.18743357799082	130.686109124235	174.2382041574187	271.9126790753168	113.42136409359921	167.93103596365532
241.09268288951068	126.11864494196787	147.87578181993354	210.31367353552974	126.08874496537429	172.09235472342823	272.9194790802408	109.72760936173495	163.75594903733347
240.2166858142063	123.8084840446181	147.54909494119346	207.33762935111915	121.71130614309153	169.63026141026262	273.8059469516501	106.16720998395533	159.1057124154141
239.39944189687733	121.41581673198226	147.46113402282538	204.5339401172485	117.78885981160487	166.90849632967152	274.4368603630747	103.11643359263309	154.1297032460689
238.65006496949084	119.21568299075399	147.36963776925143	202.2201931374306	114.66696604550478	163.877607926438	274.3195986359492	100.62635054692144	148.93825294479998
238.00922116337077	117.11258614908189	147.39844034579855	200.25090216019132	112.22999676334034	160.62178141754634	273.6972185541471	98.7754084937811	143.59031219285134
237.48094145378	114.97081906245349	147.64385022103397	198.55662069889618	110.11112428504413	157.19350500519144	272.1958315432408	96.6573920449862	138.188159711727
237.00552115008256	112.6336777722589	147.93243422414045	196.96454710638864	108.1094901025037	153.59971317940125	270.11970637312305	94.52566493829354	132.72005323315847
236.61030932258353	110.17826968246052	148.28735384157187	196.08147192495358	106.46768682426644	150.2660152276249	267.25359808261624	92.71935326620485	127.880362922498
236.37011240545812	107.4705985338251	149.00851059854216	195.4521774735272	104.68934688476973	147.19530839075767	263.8745421560199	90.84044604805356	123.46942614995987
236.11774785326784	104.74299804901773	149.820568753083	195.31679396724454	102.92224905317477	144.57624608494382	260.1013465587038	89.5707382621469	119.98559914929194
235.912755589646	101.80784548949927	150.90175288368343	195.48487935281463	101.06471156227248	142.55561066382748	256.2481177561164	88.66597351706469	117.45944791487136
235.64362665220108	99.09330280516873	151.7719823040986	196.03136477435712	99.40152154299007	141.20340574726887	252.7574571056965	88.44645164351141	116.0692867776074
235.3926630744185	96.32224606404482	152.53886078803444	196.59735829931492	97.33611124533803	140.49968364842533	253.19796536728626	86.96550363560748	117.23350761340413
235.01361522860117	93.83280205304774	153.04723875341307	196.75315057906488	95.56702225859439	140.13233414411042	254.09196543933737	85.55996801463665	118.38829753766709
